instance_id,n_jobs,n_machines,num_nodes,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_max,deg_mean,deg_median,deg_std,deg_range,deg_q1,deg_q3,deg_gini,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,makespan_max,makespan_min,makespan_range,energy_sum_max,energy_sum_min,p_value_max,p_value_min,p_value_mean,e_value_max,e_value_min,e_value_mean,window_min,window_mean,window_max,overlap,max_tardiness,operation_cost_mean,operation_cost_std,energy_min_mean,energy_avg_mean,energy_max_mean,num_op_nodes
22-11-0.pt,-0.0017777945947245852,-0.0007606357003729514,-0.004257404058868038,-0.0002770573409425249,-0.000618507248609206,-0.00036049835975216437,0.00030582136715703157,-0.0001437333920445523,-0.0008891702086124098,-0.002076144434163635,-0.00020365127869980722,-0.0008816071572061943,-0.001766986556802625,-0.000664607241900481,-0.0015913364497576281,-0.0009547728275613593,-0.0005388834863142266,-0.0007170892590442853,-0.0009353770276729328,-0.001486242141701477,-0.002177156679343695,-0.0037052517425201713,-0.00307557068223603,-0.004035225193972884,-0.0025956297050430603,-0.0014767537229008153,-0.0016894153867809437,-0.003300237048304355,-0.0013972147553884067,-0.0008025409795700606,-0.0014721193804456431,-0.001818462728323468,-0.0017961512631266697,-0.004413884849215636,-0.0005896714482406542,-0.005495035559861611,-0.000572591582433192,-0.006504718617869325,-0.00045453357355606865,-0.0009061833298539136,-0.00043791930689830944,-0.0073783878662230466,-0.005455440293675907,-0.0014034603594929864,-0.003958616824329947,-0.004952069364827588,-0.0053481402325639615,-0.0002498338735472051,-5.8246809836682534e-05,-0.0004788902905066052,-0.00022977119396446822,-7.709098266555943e-05,-0.0005715503146176457,-0.0007296051888190311,-0.0006457360338504095,-0.0005928056431740773,-0.0004787227340242777,-0.002560496029667005,-0.0005152110165850211,-0.00038758835071761973,-0.0006972887232527662,-0.000609764396106531,-0.0006726033631238497,-0.004427786738659028
22-12-0.pt,-0.001752378464520141,-0.0007452302538811905,-0.0039877261820340576,-0.0002571051841036744,-0.0006558734800932415,-0.0002682630987049033,4.989931841031815e-05,-0.00012642735994590875,-0.0007910320930153845,-0.002072322135974858,-0.00029552148246883575,-0.000814087842438644,-0.0016932179578452178,-0.0006360269698901401,-0.001459726433709917,-0.0009146548333431546,-0.0005191273455893876,-0.0006959739027649206,-0.000808682797909945,-0.0014108505471491911,-0.002102352286858462,-0.0034601826908933404,-0.0029154105857447593,-0.003829682468468199,-0.0024456888212745467,-0.0014238588537329351,-0.001660333102138298,-0.0032305526117126417,-0.0013565455731288395,-0.0008138687165989057,-0.001437670631612512,-0.0017709459076658022,-0.0017673286435924535,-0.004194239881248552,-0.0005863384422079084,-0.005289661294392692,-0.0005695001357080131,-0.006324295233216653,-0.0004517312685586328,-0.0009015237903214998,-0.0004348085721088403,-0.00716025738680875,-0.005085159454310297,-0.001315752712965124,-0.0037497979290341842,-0.004680349331193253,-0.0051190305347428725,-0.00023455304270362577,-5.817606066596416e-05,-0.0005105709267900365,-0.00022826993987546299,-7.667541396731458e-05,-0.0005561095300684778,0.0008559456872777261,0.001184751837016086,0.0012373506925055094,-0.0002811291193499821,-0.0024314581111043753,-0.00047468201274201494,-0.0003602134227952497,-0.0006254444438306501,-0.00055526597139783,-0.0005580752169026834,-0.004211507324921249
22-13-0.pt,-0.0017686082022680327,-0.0008484047400098331,-0.004036284400802199,-0.0002730573984410692,-0.0003739829620323507,-0.00032390916056073945,2.1017020513619292e-05,-0.0001436773818188675,-0.0010010669054107166,-0.0019707084711578847,-0.00040087586382327466,-0.0009013349357632301,-0.0018742961761219648,-0.0007191642065881373,-0.0016320360999453438,-0.001031067345330935,-0.0005768216052699392,-0.0007916660017134644,-0.0009658042649156573,-0.0015882037375418215,-0.0022357447660184674,-0.0034895366445719038,-0.002971696546147341,-0.003807163873085266,-0.0025295846432447106,-0.0015769676578249766,-0.0016720376622318984,-0.0033140471884836563,-0.0014258792489028308,-0.0009460116463902888,-0.0015094971321787576,-0.0018197133456596048,-0.0018065901875149138,-0.004231628264950972,-0.0005867683381198963,-0.005328887616131758,-0.0005688909623824477,-0.006261011049356362,-0.0004514639948916519,-0.0009019103357374571,-0.00043460778362249214,-0.007108955302289227,-0.005186810895149314,-0.0014924582675433244,-0.0037194288100052693,-0.004820433854138832,-0.005128481275891966,-0.0002342263026196076,-5.8221229549913254e-05,-0.000203400053862686,-0.00022121997852778895,-7.715192933204155e-05,-0.0003433456008952295,-0.0010735071049668035,-0.0009472784446210687,-0.0009913087269211862,-0.0008783849231717806,-0.002536956789336686,-0.0002624263959174329,-0.00035880353855474386,-0.00045441005973920185,-0.00037125835057976527,-0.0003772156947254638,-0.004248253060992247
22-14-0.pt,-0.0017165450022165619,-0.0006967692745470742,-0.003596485048304223,-0.00024588149631338274,-0.0007236249233974645,-0.0002693650757205032,0.0003234354694513574,-0.00012384678359555576,-0.0007601531036400246,-0.0018941490483894317,0.0002427751975059143,-0.0008011591483799185,-0.0016204175731318465,-0.0005867626458972065,-0.001437579091581078,-0.0008553261361044063,-0.0005112512611623236,-0.0006672237081054764,-0.0007534682588351895,-0.0012938799235685345,-0.0019697124670186427,-0.003224655241078293,-0.002636849202532818,-0.0033797001432932963,-0.002134027493820009,-0.001340416373488195,-0.0015899030491209431,-0.0031802642452104595,-0.0013559523334076718,-0.000882413369133656,-0.0014250919294638198,-0.0017362354955655927,-0.0017300614490020575,-0.003794293985325103,-0.0005841898222011854,-0.005033905546409067,-0.0005667705356556525,-0.00595702764254367,-0.0004494539397273689,-0.0008966484016510565,-0.00043348207822716764,-0.006673027281250441,-0.004594148398707799,-0.0013098336614238053,-0.0031566575441248166,-0.00431792035240132,-0.004709748112817771,-0.00020133863416313513,-5.8236897330837425e-05,-0.0005484600946996615,-0.00020649844474804468,-7.574654347712008e-05,-0.0006208239996871999,-0.0009704270642910105,-0.0009010710713027913,-0.0008912686701312677,-4.0003796881811755e-05,-0.00217346597387688,-0.0005801761907864291,0.0008978964506821393,-0.0005853621866781645,-0.0004976200053833137,-0.000655920965478418,-0.003935970264622567
22-15-0.pt,-0.0016993752006454104,-0.0006945326713628855,-0.003537082499895627,-0.00026140989086857833,-0.0006112029888990694,9.237589458531394e-05,-6.863677659717039e-05,-0.00012041144835001126,-0.0007145680154949143,-0.00190161391304882,-2.4357115681651518e-05,-0.0007745857568716844,-0.0016228824304263937,-0.0005783021905920234,-0.0014505325772942606,-0.0008327645337462023,-0.0004808594956851059,-0.0006446370321794656,-0.00074127083743404,-0.0013002767698446827,-0.0019357724893095786,-0.0028841025585643553,-0.002428034381019734,-0.003364229940098409,-0.0018427802561833074,-0.00129346857967856,-0.0015945697715198147,-0.0031329264671799053,-0.0013608678693512954,-0.0009295511085838565,-0.0013971730275156285,-0.0017018603130447988,-0.001648948172445683,-0.0036914464607069124,-0.0005841006756057632,-0.004881600869839647,-0.0005640000023821366,-0.005749334171657586,-0.0004491596491747597,-0.0008936256908449842,-0.00043248871946788904,-0.006600345465733472,-0.004482291077869679,-0.0012107996135948852,-0.0032138448969866226,-0.004181073417570588,-0.004634969975415036,-0.00020604908884434462,-5.7688047751316926e-05,-0.0003930503442434982,-0.00021025269074725247,-7.59239131688152e-05,-0.0004186540652267542,-0.0009995613783589231,-0.0009200902830241387,-0.0009517735944336197,0.0011849016699184971,-0.0021080443015888363,-0.00038110179074197684,-0.00041165339392797195,-0.0004122714545290541,-0.000310283988060359,-0.0003917908178896353,-0.003870297802406313
22-16-0.pt,-0.0016285847030586427,-0.0006584704191498382,-0.0032261488202215377,-0.0002436900770239647,-0.0006150365355424953,-0.0001397769361106806,0.00012840978920423791,-0.00011342625436962303,-0.0006574217142590098,-0.001857235622574794,-0.00028302063728280366,-0.0007512907277847189,-0.0014788711596913557,-0.0005328271775461756,-0.00133098035254377,-0.0008084906033472314,-0.0004597743995463739,-0.000609986406755979,-0.000716712090625975,-0.0012063811815377714,-0.0019081914720512957,-0.0024839566689404983,-0.0024278333071288067,-0.003106808044347902,-0.0018106329152034384,-0.001183921104194421,-0.0015255016990709139,-0.0029817222710836347,-0.001261158903199271,-0.0009108201434475087,-0.0013141008982935191,-0.0016343968015199634,-0.001582076393854139,-0.003361747667779256,-0.000581401048222432,-0.004595187114965076,-0.0005609742055709445,-0.005363119275954324,-0.00044490961134157557,-0.000888405966521633,-0.00043078289916496844,-0.00628073994682506,-0.004044414695103476,-0.0011874979901470666,-0.0028670394324988254,-0.00378654497005316,-0.004215497160374112,-0.0002036100753231969,-5.718479993722352e-05,-0.00043089953517703544,-0.00020135895948661937,-7.544246811113731e-05,-0.00050317464732153,-0.0001829594961192313,-0.0001130469864108847,-7.769936007464968e-05,0.0015432410894237975,-0.0020847123153064787,-0.00046937836235294854,-0.0004617646300859358,-0.00046684027615566154,-0.00042406761603840446,-0.0004763200737547445,-0.0033506594084251324
22-17-0.pt,-0.0015533552245315279,-0.0006215694763053637,-0.002984633437667407,-0.00023330105944411342,0.00014975366871922905,0.00017004844560046978,0.00027690034907614116,-0.00012655163305366862,0.0002822387606177766,-0.0018727852808256434,0.0007122269512304025,-0.0006967152939879865,-0.0013493249338909009,-0.0005183660349443586,-0.0012380651249252772,-0.0007782604052453872,-0.0004728565646736284,-0.0005935697300751949,-0.0006464994428376371,-0.0011062090650587049,-0.0017721882607593627,-0.0022583570874306754,-0.002285680401747547,-0.002969510613561075,-0.0016091222126798704,-0.0011914116663174323,-0.0014364024105546125,-0.002873620860326704,-0.0012150251675472508,-0.0008355230721642082,-0.001243290481270404,-0.0015603042334611107,-0.0015466304898669621,-0.0031388044980856103,-0.0005792571629641486,-0.004319448589990953,-0.0005555678677281662,-0.0050642765459049145,-0.00044412200325032094,-0.0008852907374114545,-0.0004299498431751316,-0.005906763064296087,-0.003664668073978659,-0.0010954182795162807,-0.002674667770435802,-0.003344343870656222,-0.00391650201391502,-0.00020140637366879475,-5.791067090136923e-05,0.0002588168445230929,-0.0001939779086544237,-7.547363191815775e-05,0.00017441174896850396,-0.0010508929464121224,-0.0009976110194739238,-0.0009151616172847877,0.00034649580488619523,-0.0018775221989302793,0.00027318141172611707,-0.0003462722754510975,0.00010529695689141295,0.0002015938677582315,0.00016502980753169616,-0.0030914040002349478
22-18-0.pt,-0.0017256663854507883,-0.0007973135590156914,-0.0034297600331634425,-0.000257305519504614,-0.0007346268206509797,0.00013636957284228704,-0.00014548961916768793,-0.00012600226278276284,-0.0007112802584655514,-0.002133653590131177,-0.00042348857244564223,-0.0008878312483155722,-0.001661732205441544,-0.0005855487549048553,-0.0015922294896559574,-0.0009083647188122368,-0.000490840947052272,-0.0007013219022969185,-0.0009669171691455434,-0.0013127002661596204,-0.002106298599591292,-0.002706829873440323,-0.0026782355890032387,-0.0033350700585896786,-0.002002118439682878,-0.0013925874148504203,-0.0016080754547110813,-0.0031718771659924637,-0.001408169692248792,-0.0010936322578737896,-0.0014806770289961275,-0.0017737896353489967,-0.0017189455625445083,-0.003611847653072748,-0.0005818979250910123,-0.004748302740680205,-0.0005610180321573303,-0.005606869874681752,-0.0004468873826424007,-0.0008922334315040388,-0.0004311133353912688,-0.006397054539124507,-0.004280032296823892,-0.0012334571829657672,-0.0031411128802878974,-0.003962206247185321,-0.004399943573083068,-0.00020497046719065184,-5.838755084943053e-05,-0.0006400805449254421,-0.0002189140660728927,-7.609087510439354e-05,-0.000667422678161534,-0.0013207217723150858,-0.0012344752186673933,-0.001229524203278263,-0.0011166352803285596,-0.0022364748386840836,-0.000683658990501216,-0.000539412134899959,-0.000653451521731594,-0.0005658392182687603,-0.000647403711286765,-0.0035648955557448765
22-19-0.pt,-0.0015953729930895558,-0.0006295955453879478,-0.0027699294882551737,-0.0002228574169212842,-0.0004760188815935487,0.00033268052426115724,-4.125060620749833e-05,-9.93185024262898e-05,-0.0004085522522775375,-0.0017441642594168973,-0.00011663030167174097,-0.000699832660584904,-0.0013333271933541012,-0.0004875181787742381,-0.0012980287434860422,-0.0007618172449760467,-0.0003967809279401346,-0.0005382822649471855,-0.0006808108905896518,-0.0010088463880689133,-0.0017625571358955764,-0.0021110250451407448,-0.002251912353328513,-0.002821020793105265,-0.0016638950014422488,-0.0011429225498497614,-0.0014363664190672073,-0.0028284833694582224,-0.0012397410129686994,-0.0009468013494909165,-0.0013121381596985053,-0.0015982082314225567,-0.0015710911079592864,-0.0029832429979409656,-0.0005778162668701717,-0.004155553316025225,-0.0005569888428040579,-0.0049187608653714025,-0.0004435604214222135,-0.0008812059787409378,-0.0004277968340216683,-0.005711839647718109,-0.0033357318160776514,-0.0009823570110931434,-0.0027026449405311995,-0.0029721585740736384,-0.0035404887948847015,-0.00016424886010527864,-5.7239529923332997e-05,-0.00023120868175719107,-0.0001884891469606816,-7.498107662460462e-05,-0.00031983776934153596,-3.797824360677546e-05,-8.726484553156148e-05,-4.1969208011186025e-05,0.0014655421258144878,-0.0018873157491692807,-0.00023399199924463527,-0.00035964673102216726,-0.00032616114187929824,-0.0002018660260455572,-0.00029405073127083763,-0.0028945052143621694
22-2-0.pt,-0.0010242786576283235,0.0006981498211490718,-0.001601079705756335,0.0003923125745634303,0.0025671115826225413,0.0007057470449023104,-2.899572792759506e-05,0.00011955238900047205,0.002363382681099492,0.004465720711243978,0.0015004398898921098,0.000831292296349687,0.0023524750505836112,0.0006506331605715227,0.003257436531565129,0.0011484644045364166,0.0005503652023957436,0.0009045319747564462,0.003319659073682122,-0.0004477967101112309,0.0004582082934535205,-0.0018079223839754367,-0.0014688239247740448,-0.00183226234245902,-0.0008418914267006328,0.0026238571879326883,-0.0009615121346611061,-0.0021761963668234493,-0.0008079149092532226,0.001561834823956958,-0.0009269078916833089,-0.0010905487474829043,-0.0010110945015937287,-0.0016467186891350673,-0.0005555668828512543,-0.00276163933590734,-0.0005515263901946897,-0.003884076241093024,-0.0004502939612034592,-0.0008162544939383316,-0.0004341086346150624,-0.00463577677545991,-0.0025079290155578166,0.0011290341716891728,-0.0008101171517038982,-0.0017681570230332867,-0.001235026240642917,0.00029666844131390874,-7.058548899355843e-05,0.002004192249822899,0.000291035959101292,-8.58672388906807e-05,0.002591532644108023,0.00048349693117566444,0.00039318776476543677,0.0003175378573084705,-0.0004500646423006701,-0.001212726870627823,0.002071068051161114,0.0011926405875560722,0.00217421661270389,0.0019065578551307552,0.0016675251868479375,-0.0015623518565604756
22-20-0.pt,-0.0016815798965818978,-0.0007261881905553594,-0.003153931110443797,-0.00026922083805113644,-0.0007298355745953443,0.00011266533640724423,0.00011880957363886532,-0.00011217801786478823,-0.00019939280179674153,-0.0020048983772789257,-0.000169237065196463,-0.0007493391289648933,-0.0014109624242112041,-0.0005254058557437873,-0.0014474292739372447,-0.0008524817083976234,-0.0004731940330353105,-0.0006333716267235015,-0.0008372265741694279,-0.0011008088492009823,-0.0019993579542224704,-0.0025656914938558453,-0.0025563772883947476,-0.0030968943282199232,-0.0018769425266502065,-0.0013110659982860059,-0.0015467162458075265,-0.0031347236800209426,-0.001340285495812168,-0.0011087631534347207,-0.0014438291880161105,-0.0017320244127899994,-0.0017030169379625168,-0.0033458820584993053,-0.000579723075106761,-0.004472595352775275,-0.0005595286397421474,-0.005435760924904504,-0.00044512760198529475,-0.0008858654101745781,-0.00042506568115680617,-0.006082879725184521,-0.003905498164931344,-0.0010724421844681305,-0.0030401478681815375,-0.003501323393193587,-0.0040101516472453675,-0.00019255072966119317,-5.80331890702019e-05,-0.0005766523065537394,-0.00021229778726468749,-7.52379803471799e-05,-0.0006132270667794694,-0.0006562409785771208,-0.0005963658287505886,-0.0006266801581593516,-0.0006203526373375542,-0.0021977885977300846,-0.0006010099627378857,7.352526113916757e-05,-0.0006151235049348369,-0.0005135327316379893,-0.0005709212590548458,-0.0033093281348275504
22-21-0.pt,-0.0016881394608302457,-0.000697912378443495,-0.0031571977525691863,-0.0002713133498705025,-0.0007024372739635988,8.717712707063461e-05,-1.6586267907323102e-06,-0.00011622751446309352,-0.00016553073073140724,-0.0020198979482240107,-0.00020835389181683128,-0.0007198182340887501,-0.0013507804970701869,-0.0004780997710212724,-0.0013666546405603761,-0.0008010207386801882,-0.0004020307532090504,-0.0006212352200373537,-0.000892568001891751,-0.0009279684202269655,-0.0019668629642863016,-0.002473784073469178,-0.0025312669054654673,-0.003076541291021731,-0.0018217249000722507,-0.0012725369970335962,-0.001554143842251167,-0.00310419561365912,-0.0013548022531094358,-0.0011049633423487106,-0.0014286027289016315,-0.0017071491261862286,-0.0017023893518281184,-0.0032852056646252878,-0.0005813329417504008,-0.004506735676115718,-0.0005605177261877351,-0.005364685451943536,-0.0004454322778618881,-0.0008865278911836151,-0.00042496992296055204,-0.006065815115829139,-0.0039295877600185975,-0.0010599603666999323,-0.003036906013291374,-0.0034873596653650593,-0.004031417032226273,-0.0002265625071955496,-5.864907748316681e-05,-0.0005805918590257425,-0.00023151705903639975,-7.525540783639674e-05,-0.0006310342478904532,-0.0007086478446572312,-0.0006263969831026245,-0.0006268485670666893,-2.3998929153739947e-05,-0.002111070258185007,-0.0006159072199370307,-0.0003093526036357479,-0.0006058867576222866,-0.0005254071511608886,-0.0005587300909630471,-0.0033280270737893023
22-22-0.pt,-0.0017063183358196543,-0.0006774005689994309,-0.003173388299960053,-0.00026657170237317124,-0.0007219986883479269,7.385151344220362e-05,-8.343821092934189e-05,-0.0001233675144303065,-8.6136428881826e-05,-0.0020698183748612143,-0.0002978592979617864,-0.0007474887991122503,-0.001298013672555249,-0.0005126760555617976,-0.0013670148618688239,-0.0008097373812401291,-0.000411211884548783,-0.0006108739986565731,-0.0008814438931031983,-0.0010369146853821034,-0.0020398541377524278,-0.0025350575826824477,-0.0025344496506715993,-0.0031936772911963264,-0.00185221176177485,-0.0013723876973939476,-0.0015739129312764943,-0.00315590363471687,-0.0013770779381965896,-0.0011324385524935819,-0.001488760364306275,-0.0017495795522799813,-0.0016941732339372678,-0.0032785198861236633,-0.000581480807306505,-0.004528558470411514,-0.0005597951331709615,-0.00539927181868132,-0.0004452517589395962,-0.0008887680461578475,-0.0004247476383203448,-0.006189666023524717,-0.003989597536739382,-0.001114073789689004,-0.0030647735352608715,-0.0035416319773065607,-0.004039273575392489,-0.000247127217476167,-5.868169042099588e-05,-0.0006323974989316233,-0.00023002617688101278,-7.544796360131495e-05,-0.0006724394347434176,-0.0008975133135123561,-0.000874385809867394,-0.0008551537711107461,-0.0010404821392810337,-0.0021198382936072576,-0.0006580302144094996,-0.00048244274934624627,-0.0006722848490870282,-0.0005957781619122916,-0.0006144951456276786,-0.003413941393226561
22-23-0.pt,-0.0016018257678427031,-0.0005707092609680936,-0.002897884673728784,-0.0002497112402413244,-0.000689104011063533,0.00011942053537763685,-7.80571995461648e-05,-0.00011702356012523831,-5.3398690725274584e-05,-0.001999301541798918,-0.00025947003326294875,-0.0006423297507433437,-0.001159769640306013,-0.0004736964919766665,-0.001184206039097467,-0.0006819451405972824,-0.0003839844984846996,-0.0005253542744916299,-0.0002847818415887858,-0.000929204269928878,-0.0017095097051488442,-0.0022548244292745394,-0.0023119614686754994,-0.0029149989953896876,-0.0016494692939170333,-0.0011631615340590255,-0.0014703616321233056,-0.00295314263847948,-0.001280281542164773,-0.0009449977433826732,-0.001354615995805734,-0.0016309981527058127,-0.0016105349892362585,-0.0030003999580917205,-0.0005805635757495234,-0.004238794572922559,-0.000557361802550616,-0.005066397302082925,-0.0004436609271333866,-0.0008851713602115901,-0.00042347778753744206,-0.005814544591246355,-0.0035989398879669315,-0.0010181209919074333,-0.002776892746289901,-0.003046789523765377,-0.0036511551822614344,-0.00024570909843498747,-5.8409526720793666e-05,-0.0005583259966581301,-0.00022018695780725203,-7.511896420934939e-05,-0.000577007094328482,-0.0010085023098997854,-0.000937946818167174,-0.0009251126350353206,0.00012255920513086545,-0.0019115627811521283,-0.0005681257072883457,-0.0004562431299180376,-0.0006046269815911604,-0.0004983783574770911,-0.0005400875209561529,-0.0029986173530674545
22-24-0.pt,-0.001474555965232216,-0.00048135943881895106,-0.0025269377740815635,-0.00022823920959252574,-0.0005880178383219426,0.00019551671752035218,-5.3945319689843655e-05,-0.00012630189387665506,7.341365271448035e-05,-0.0016995898417679557,-0.0002222296672866074,-0.0005958384885621312,-0.0009939814832346633,-0.00044691014110813046,-0.0009931370968247874,-0.0006291852292314569,-0.0003510810933404826,-0.0005023968819387129,-0.0002490512843030256,-0.0007287207837303969,-0.0015329019087960151,-0.0019737385773589736,-0.0020270482343473653,-0.0025518348692737287,-0.0013923045460770473,-0.0009723299505308742,-0.0013636291831926872,-0.002783554551352966,-0.001202010074750007,-0.0007673666723410646,-0.0012587020717344977,-0.0015200751833542713,-0.00150799902039927,-0.0025397992237377164,-0.0005752236010849762,-0.0038367784045732654,-0.0005535184995509969,-0.004470343556561908,-0.0004405978476241631,-0.0008788930831924108,-0.0004209568185140006,-0.005238695244322199,-0.0030364969946777335,-0.0009575092032894154,-0.002549956852418176,-0.0025524285735274493,-0.003151235629943489,-0.000225910679347375,-5.8169742324847755e-05,-0.00039441271334903405,-0.00019119399039805085,-7.488410665385461e-05,-0.00045170678655218684,-0.0009545783532883293,-0.0008924897154582834,-0.0008708687401387145,-0.0007764338877001522,-0.0016947348266264375,-0.0004257316756323466,-0.00042381141526602037,-0.0004497094042052786,-0.00035397852680339086,-0.0004448652742384813,-0.002583962129780145
22-25-0.pt,-0.0014587752495399421,-0.0005202263671507225,-0.0026145250615063555,-0.0002008279053798653,-0.0003675529319577434,-2.3299126820869576e-05,-2.9905793567797733e-06,-0.0001150520819992279,0.0001862896899647418,-0.001827567183004015,-0.0001691105565586433,-0.0006156609163863576,-0.0010374065138379807,-0.00038418990109672355,-0.0009727226629885484,-0.0005687725777299563,-0.0002921475905549971,-0.0004926851182593666,-0.00029732153631821106,-0.0006717607213699297,-0.0014610157725502843,-0.0020040213616604745,-0.002015608063545716,-0.0025636582474099995,-0.0012738693195417752,-0.0009968268586064582,-0.0013286658562526765,-0.002747470376973104,-0.001121647974182847,-0.0007338321025272673,-0.001211932377484659,-0.0014561738881669656,-0.0014250569903405444,-0.002679963518657037,-0.0005734791406274967,-0.0038728714687736817,-0.0005505559795031618,-0.004364214221939554,-0.0004392156110385391,-0.0008744294139245078,-0.0004188269110334855,-0.005241712792715695,-0.0029670619776103165,-0.0008491292247233002,-0.002509313073334248,-0.0025416230917610504,-0.003138796017787282,-0.00020336615250104333,-5.8353845293902096e-05,-0.00031999091528471323,-0.000184096911892577,-7.476683413875589e-05,-0.00034204636566956986,0.0015653450555681448,0.001457986546351077,0.0015447949065306563,0.0007657348817444442,-0.0016626782489375244,-0.0002667202632712702,-0.00039733034633979494,-0.0003591609182020875,-0.0003367549037727709,-0.00030671084499171307,-0.002444127649095802
22-26-0.pt,-0.0015100544092463463,-0.0005319990830378035,-0.0024655749090137886,-0.000213733911641656,-0.000558096074641105,0.00013512987015501786,-2.4830955918987803e-05,-0.0001106498474630303,7.670046535227743e-05,-0.0018538431577422747,-0.00022541516413515268,-0.0006156927134984008,-0.0009781736317251851,-0.0004015229756095814,-0.0010211553528529243,-0.0006036349279979879,-0.00032773857006049805,-0.00046340534289934126,-0.0004280434233145665,-0.0007385836274424116,-0.001547331440052602,-0.001989706408611567,-0.0020066642007213575,-0.00232954538495061,-0.0014231906084982572,-0.000932394659062813,-0.0013961154415757134,-0.0027717645880237962,-0.001190646458524017,-0.0007371265061258179,-0.001272503433110852,-0.0015177243459812322,-0.0014806141998195362,-0.002632004590214174,-0.0005744120087793933,-0.003810162150892466,-0.0005522472738663975,-0.004275143507559022,-0.00043924975420512344,-0.0008754922757335024,-0.00041937616893414413,-0.00503898116802034,-0.002691659554177969,-0.0007065532028982566,-0.002473179052815082,-0.002383337767371733,-0.002993997405881848,-0.0001929809217390993,-5.7560984882199176e-05,-0.0004619538246123187,-0.00017817795835565846,-7.457494384982703e-05,-0.0005094249963649619,9.104139057218946e-06,0.00015962627019323227,0.0001376704757311502,0.000670767232435861,-0.0017708011785270783,-0.0005299825339642092,-0.0003749363212997769,-0.0005299358882537959,-0.00047057017708421905,-0.0004915732045353532,-0.0023876896121848164
22-27-0.pt,-0.0015296163660915435,-0.0005318759871223574,-0.0024778500781449013,-0.00023189642651004515,-0.0006798283411117323,4.1133657610859106e-05,-0.00013685410432468976,-0.00011545268219636267,0.0006916952498369705,-0.002002018204068214,-0.0002391562505016369,-0.0006244320811805866,-0.0010477016388271718,-0.00035065753308278667,-0.0010615298844338808,-0.0006101750066573273,-0.00034350980257124593,-0.00048333148058216877,-0.0005329951615463355,-0.0008109624515821143,-0.0015417618816523817,-0.002008531244181273,-0.0020881623620417388,-0.002307755805814041,-0.0015329190923924173,-0.0010072678748567997,-0.0013659657475126948,-0.002799335870421254,-0.0012359186119433316,-0.0008013938243178878,-0.0012653781310111671,-0.0015115744428761018,-0.0014608709064898493,-0.002623615058744139,-0.0005747657762742966,-0.003748481934089872,-0.0005541821807902319,-0.004350537592225112,-0.000439703593164666,-0.0008782505641215081,-0.0004199970547009898,-0.0051942015710927485,-0.002760294277724388,-0.0008925085872379465,-0.0024299568054235604,-0.0024418073354461212,-0.0031243096140814064,-0.00017448997899200582,-5.689791666747998e-05,-0.0005837328286209457,-0.00017136632656494108,-7.449588707049038e-05,-0.0006516026696175896,-0.001068080396236859,-0.0010231593539768355,-0.0010255118743803656,0.00045366643332704295,-0.0018888612640104495,-0.0006639595143507654,-0.0005207517522521491,-0.0006121542389066408,-0.0005201275070562272,-0.0005656661482518874,-0.00240906809494101
22-28-0.pt,-0.0014355104393330438,-0.0004618734010176325,-0.0020209297596635255,-0.00020083121510655025,-0.0001586646648567781,0.00014259661976150298,-3.564950762936343e-05,-0.00010275141213063908,0.0007203301771005511,-0.0018960552064919813,-9.716140332477249e-05,-0.0004776688287206084,-0.0009662041718500197,-0.000348985515644578,-0.0008831892403723922,-0.0005078243995886965,-0.0003196895738734558,-0.0004413685385090538,-0.0005028806821992833,-0.0006765569744841933,-0.001500031279844661,-0.0014126471978085594,-0.0016952925391452388,-0.0018833645360796015,-0.001079686930593356,-0.0009885779439272266,-0.0013621386318748271,-0.0027205761245382236,-0.001181875110388369,-0.0007577073624719672,-0.0012019234278329162,-0.0014655024534732455,-0.0014346868142504257,-0.0023311239441406698,-0.0005711105916354035,-0.003338850917321765,-0.0005511675180072894,-0.003987617488070253,-0.00043825569824140173,-0.000872945580043262,-0.0004183120481689386,-0.004680511984533188,-0.002242398699473031,-0.0005887899237798636,-0.0018550994425748043,-0.0019974925135234863,-0.0025486388451941163,-0.00015625869954610902,-5.642829235905602e-05,-0.00020623072769204547,-0.00016366978624823952,-7.386164576981584e-05,-0.00026351862690804855,-0.0004943008688101392,-0.0003379712262807749,-0.0003638597668167457,-0.00029014928217345264,-0.0015581274116040838,-0.00019806653319966617,-0.0004410885333195324,-0.0002511720668012852,-0.00018749189470259302,-0.00020108815018270466,-0.0019968091480680413
