job,machine,btw,perm,perm_idx,betweenness_mean,signature
1,0,0.0648148148148148,"(1, 0, 2)",38,0.09218106995884773,1+1+1
1,1,0.11111111111111112,"(1, 0, 2)",38,0.09218106995884773,1+1+1
1,2,0.0648148148148148,"(1, 0, 2)",38,0.09218106995884773,1+1+1
2,1,0.10925925925925925,"(1, 0, 2)",38,0.09218106995884773,1+1+1
2,0,0.10370370370370371,"(1, 0, 2)",38,0.09218106995884773,1+1+1
2,2,0.08148148148148147,"(1, 0, 2)",38,0.09218106995884773,1+1+1
0,0,0.07962962962962962,"(1, 0, 3)",39,0.08065843621399177,1+1+1
0,2,0.07962962962962962,"(1, 0, 3)",39,0.08065843621399177,1+1+1
0,1,0.07407407407407407,"(1, 0, 3)",39,0.08065843621399177,1+1+1
1,0,0.07962962962962962,"(1, 0, 3)",39,0.08065843621399177,1+1+1
1,1,0.08518518518518518,"(1, 0, 3)",39,0.08065843621399177,1+1+1
1,2,0.05555555555555556,"(1, 0, 3)",39,0.08065843621399177,1+1+1
2,1,0.0962962962962963,"(1, 0, 3)",39,0.08065843621399177,1+1+1
2,2,0.07222222222222223,"(1, 0, 3)",39,0.08065843621399177,1+1+1
2,0,0.1037037037037037,"(1, 0, 3)",39,0.08065843621399177,1+1+1
0,0,0.06481481481481481,"(1, 0, 4)",40,0.09218106995884773,1+1+1
0,2,0.11111111111111109,"(1, 0, 4)",40,0.09218106995884773,1+1+1
0,1,0.06481481481481483,"(1, 0, 4)",40,0.09218106995884773,1+1+1
1,0,0.08148148148148149,"(1, 0, 4)",40,0.09218106995884773,1+1+1
1,1,0.1037037037037037,"(1, 0, 4)",40,0.09218106995884773,1+1+1
1,2,0.10925925925925925,"(1, 0, 4)",40,0.09218106995884773,1+1+1
2,2,0.10925925925925926,"(1, 0, 4)",40,0.09218106995884773,1+1+1
2,0,0.10370370370370371,"(1, 0, 4)",40,0.09218106995884773,1+1+1
2,1,0.08148148148148147,"(1, 0, 4)",40,0.09218106995884773,1+1+1
0,0,0.07962962962962962,"(1, 0, 5)",41,0.08065843621399177,1+1+1
0,2,0.08518518518518518,"(1, 0, 5)",41,0.08065843621399177,1+1+1
0,1,0.05555555555555556,"(1, 0, 5)",41,0.08065843621399177,1+1+1
1,0,0.07962962962962962,"(1, 0, 5)",41,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(1, 0, 5)",41,0.08065843621399177,1+1+1
1,2,0.07407407407407407,"(1, 0, 5)",41,0.08065843621399177,1+1+1
2,2,0.0962962962962963,"(1, 0, 5)",41,0.08065843621399177,1+1+1
2,1,0.07222222222222223,"(1, 0, 5)",41,0.08065843621399177,1+1+1
2,0,0.1037037037037037,"(1, 0, 5)",41,0.08065843621399177,1+1+1
0,0,0.08597883597883597,"(1, 1, 0)",42,0.10699588477366256,2+1
0,2,0.1433862433862434,"(1, 1, 0)",42,0.10699588477366256,2+1
0,1,0.07116402116402117,"(1, 1, 0)",42,0.10699588477366256,2+1
1,0,0.08597883597883597,"(1, 1, 0)",42,0.10699588477366256,2+1
1,2,0.1433862433862434,"(1, 1, 0)",42,0.10699588477366256,2+1
1,1,0.07116402116402117,"(1, 1, 0)",42,0.10699588477366256,2+1
2,0,0.11693121693121696,"(1, 1, 0)",42,0.10699588477366256,2+1
2,1,0.15396825396825398,"(1, 1, 0)",42,0.10699588477366256,2+1
2,2,0.09100529100529102,"(1, 1, 0)",42,0.10699588477366256,2+1
0,0,0.08888888888888888,"(1, 1, 1)",43,0.1185185185185185,3
0,2,0.17777777777777776,"(1, 1, 1)",43,0.1185185185185185,3
0,1,0.08888888888888888,"(1, 1, 1)",43,0.1185185185185185,3
1,0,0.08888888888888888,"(1, 1, 1)",43,0.1185185185185185,3
1,2,0.17777777777777776,"(1, 1, 1)",43,0.1185185185185185,3
1,1,0.08888888888888888,"(1, 1, 1)",43,0.1185185185185185,3
2,0,0.08888888888888888,"(1, 1, 1)",43,0.1185185185185185,3
2,2,0.17777777777777776,"(1, 1, 1)",43,0.1185185185185185,3
2,1,0.08888888888888888,"(1, 1, 1)",43,0.1185185185185185,3
0,0,0.0651851851851852,"(1, 1, 2)",44,0.09283950617283951,2+1
0,2,0.1037037037037037,"(1, 1, 2)",44,0.09283950617283951,2+1
0,1,0.07851851851851852,"(1, 1, 2)",44,0.09283950617283951,2+1
1,0,0.0651851851851852,"(1, 1, 2)",44,0.09283950617283951,2+1
1,2,0.1037037037037037,"(1, 1, 2)",44,0.09283950617283951,2+1
1,1,0.07851851851851852,"(1, 1, 2)",44,0.09283950617283951,2+1
2,1,0.14074074074074075,"(1, 1, 2)",44,0.09283950617283951,2+1
2,0,0.1037037037037037,"(1, 1, 2)",44,0.09283950617283951,2+1
2,2,0.0962962962962963,"(1, 1, 2)",44,0.09283950617283951,2+1
0,0,0.06555555555555556,"(1, 1, 3)",45,0.07950617283950617,2+1
0,2,0.08444444444444445,"(1, 1, 3)",45,0.07950617283950617,2+1
0,1,0.06555555555555556,"(1, 1, 3)",45,0.07950617283950617,2+1
1,0,0.06555555555555556,"(1, 1, 3)",45,0.07950617283950617,2+1
1,2,0.08444444444444445,"(1, 1, 3)",45,0.07950617283950617,2+1
1,1,0.06555555555555556,"(1, 1, 3)",45,0.07950617283950617,2+1
2,1,0.1088888888888889,"(1, 1, 3)",45,0.07950617283950617,2+1
2,2,0.06666666666666667,"(1, 1, 3)",45,0.07950617283950617,2+1
2,0,0.1088888888888889,"(1, 1, 3)",45,0.07950617283950617,2+1
0,0,0.07116402116402117,"(1, 1, 4)",46,0.10699588477366254,2+1
0,2,0.14338624338624337,"(1, 1, 4)",46,0.10699588477366254,2+1
0,1,0.08597883597883597,"(1, 1, 4)",46,0.10699588477366254,2+1
1,0,0.07116402116402117,"(1, 1, 4)",46,0.10699588477366254,2+1
1,2,0.14338624338624337,"(1, 1, 4)",46,0.10699588477366254,2+1
1,1,0.08597883597883597,"(1, 1, 4)",46,0.10699588477366254,2+1
2,2,0.091005291005291,"(1, 1, 4)",46,0.10699588477366254,2+1
2,0,0.15396825396825398,"(1, 1, 4)",46,0.10699588477366254,2+1
2,1,0.11693121693121694,"(1, 1, 4)",46,0.10699588477366254,2+1
0,0,0.07851851851851852,"(1, 1, 5)",47,0.0928395061728395,2+1
0,2,0.1037037037037037,"(1, 1, 5)",47,0.0928395061728395,2+1
0,1,0.0651851851851852,"(1, 1, 5)",47,0.0928395061728395,2+1
1,0,0.07851851851851852,"(1, 1, 5)",47,0.0928395061728395,2+1
1,2,0.1037037037037037,"(1, 1, 5)",47,0.0928395061728395,2+1
1,1,0.06518518518518518,"(1, 1, 5)",47,0.0928395061728395,2+1
2,2,0.09629629629629631,"(1, 1, 5)",47,0.0928395061728395,2+1
2,1,0.1037037037037037,"(1, 1, 5)",47,0.0928395061728395,2+1
2,0,0.14074074074074075,"(1, 1, 5)",47,0.0928395061728395,2+1
0,0,0.08148148148148147,"(1, 2, 0)",48,0.09218106995884773,1+1+1
0,2,0.1037037037037037,"(1, 2, 0)",48,0.09218106995884773,1+1+1
0,1,0.10925925925925925,"(1, 2, 0)",48,0.09218106995884773,1+1+1
1,1,0.10925925925925926,"(1, 2, 0)",48,0.09218106995884773,1+1+1
1,0,0.10370370370370371,"(1, 2, 0)",48,0.09218106995884773,1+1+1
1,2,0.08148148148148147,"(1, 2, 0)",48,0.09218106995884773,1+1+1
2,0,0.06481481481481481,"(1, 2, 0)",48,0.09218106995884773,1+1+1
2,1,0.11111111111111109,"(1, 2, 0)",48,0.09218106995884773,1+1+1
2,2,0.0648148148148148,"(1, 2, 0)",48,0.09218106995884773,1+1+1
0,0,0.0651851851851852,"(1, 2, 1)",49,0.0928395061728395,2+1
0,2,0.1037037037037037,"(1, 2, 1)",49,0.0928395061728395,2+1
0,1,0.07851851851851852,"(1, 2, 1)",49,0.0928395061728395,2+1
1,1,0.14074074074074075,"(1, 2, 1)",49,0.0928395061728395,2+1
1,0,0.1037037037037037,"(1, 2, 1)",49,0.0928395061728395,2+1
1,2,0.0962962962962963,"(1, 2, 1)",49,0.0928395061728395,2+1
2,0,0.06518518518518518,"(1, 2, 1)",49,0.0928395061728395,2+1
2,2,0.1037037037037037,"(1, 2, 1)",49,0.0928395061728395,2+1
2,1,0.07851851851851852,"(1, 2, 1)",49,0.0928395061728395,2+1
0,0,0.0962962962962963,"(1, 2, 2)",50,0.09283950617283951,2+1
0,2,0.1037037037037037,"(1, 2, 2)",50,0.09283950617283951,2+1
0,1,0.14074074074074075,"(1, 2, 2)",50,0.09283950617283951,2+1
1,1,0.07851851851851852,"(1, 2, 2)",50,0.09283950617283951,2+1
1,0,0.10370370370370371,"(1, 2, 2)",50,0.09283950617283951,2+1
1,2,0.0651851851851852,"(1, 2, 2)",50,0.09283950617283951,2+1
2,1,0.07851851851851852,"(1, 2, 2)",50,0.09283950617283951,2+1
2,0,0.1037037037037037,"(1, 2, 2)",50,0.09283950617283951,2+1
2,2,0.06518518518518518,"(1, 2, 2)",50,0.09283950617283951,2+1
0,0,0.0962962962962963,"(1, 2, 3)",51,0.08065843621399177,1+1+1
0,2,0.07222222222222223,"(1, 2, 3)",51,0.08065843621399177,1+1+1
0,1,0.1037037037037037,"(1, 2, 3)",51,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(1, 2, 3)",51,0.08065843621399177,1+1+1
1,0,0.08518518518518518,"(1, 2, 3)",51,0.08065843621399177,1+1+1
1,2,0.05555555555555556,"(1, 2, 3)",51,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(1, 2, 3)",51,0.08065843621399177,1+1+1
2,2,0.07962962962962962,"(1, 2, 3)",51,0.08065843621399177,1+1+1
2,0,0.07407407407407407,"(1, 2, 3)",51,0.08065843621399177,1+1+1
0,0,0.05555555555555556,"(1, 2, 4)",52,0.08065843621399177,1+1+1
0,2,0.0851851851851852,"(1, 2, 4)",52,0.08065843621399177,1+1+1
0,1,0.07962962962962962,"(1, 2, 4)",52,0.08065843621399177,1+1+1
1,1,0.1037037037037037,"(1, 2, 4)",52,0.08065843621399177,1+1+1
1,0,0.07222222222222223,"(1, 2, 4)",52,0.08065843621399177,1+1+1
1,2,0.0962962962962963,"(1, 2, 4)",52,0.08065843621399177,1+1+1
2,2,0.07407407407407407,"(1, 2, 4)",52,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(1, 2, 4)",52,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(1, 2, 4)",52,0.08065843621399177,1+1+1
0,0,0.08518518518518518,"(1, 2, 5)",53,0.07901234567901236,1+1+1
0,2,0.06666666666666667,"(1, 2, 5)",53,0.07901234567901236,1+1+1
0,1,0.0851851851851852,"(1, 2, 5)",53,0.07901234567901236,1+1+1
1,1,0.08518518518518518,"(1, 2, 5)",53,0.07901234567901236,1+1+1
1,0,0.06666666666666667,"(1, 2, 5)",53,0.07901234567901236,1+1+1
1,2,0.08518518518518518,"(1, 2, 5)",53,0.07901234567901236,1+1+1
2,2,0.08518518518518518,"(1, 2, 5)",53,0.07901234567901236,1+1+1
2,1,0.06666666666666667,"(1, 2, 5)",53,0.07901234567901236,1+1+1
2,0,0.0851851851851852,"(1, 2, 5)",53,0.07901234567901236,1+1+1
0,0,0.07962962962962962,"(1, 3, 0)",54,0.08065843621399177,1+1+1
0,2,0.07962962962962962,"(1, 3, 0)",54,0.08065843621399177,1+1+1
0,1,0.07407407407407407,"(1, 3, 0)",54,0.08065843621399177,1+1+1
1,1,0.0962962962962963,"(1, 3, 0)",54,0.08065843621399177,1+1+1
1,2,0.07222222222222223,"(1, 3, 0)",54,0.08065843621399177,1+1+1
1,0,0.1037037037037037,"(1, 3, 0)",54,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(1, 3, 0)",54,0.08065843621399177,1+1+1
2,1,0.08518518518518518,"(1, 3, 0)",54,0.08065843621399177,1+1+1
2,2,0.05555555555555556,"(1, 3, 0)",54,0.08065843621399177,1+1+1
0,0,0.06555555555555556,"(1, 3, 1)",55,0.07950617283950619,2+1
0,2,0.08444444444444445,"(1, 3, 1)",55,0.07950617283950619,2+1
0,1,0.06555555555555556,"(1, 3, 1)",55,0.07950617283950619,2+1
1,1,0.1088888888888889,"(1, 3, 1)",55,0.07950617283950619,2+1
1,2,0.06666666666666667,"(1, 3, 1)",55,0.07950617283950619,2+1
1,0,0.1088888888888889,"(1, 3, 1)",55,0.07950617283950619,2+1
2,0,0.06555555555555556,"(1, 3, 1)",55,0.07950617283950619,2+1
2,2,0.08444444444444445,"(1, 3, 1)",55,0.07950617283950619,2+1
2,1,0.06555555555555556,"(1, 3, 1)",55,0.07950617283950619,2+1
0,0,0.0962962962962963,"(1, 3, 2)",56,0.08065843621399177,1+1+1
0,2,0.07222222222222223,"(1, 3, 2)",56,0.08065843621399177,1+1+1
0,1,0.1037037037037037,"(1, 3, 2)",56,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(1, 3, 2)",56,0.08065843621399177,1+1+1
1,2,0.07962962962962962,"(1, 3, 2)",56,0.08065843621399177,1+1+1
1,0,0.07407407407407407,"(1, 3, 2)",56,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(1, 3, 2)",56,0.08065843621399177,1+1+1
2,0,0.08518518518518518,"(1, 3, 2)",56,0.08065843621399177,1+1+1
2,2,0.05555555555555556,"(1, 3, 2)",56,0.08065843621399177,1+1+1
0,0,0.1088888888888889,"(1, 3, 3)",57,0.07950617283950619,2+1
0,2,0.06666666666666667,"(1, 3, 3)",57,0.07950617283950619,2+1
0,1,0.1088888888888889,"(1, 3, 3)",57,0.07950617283950619,2+1
1,1,0.06555555555555556,"(1, 3, 3)",57,0.07950617283950619,2+1
1,2,0.08444444444444445,"(1, 3, 3)",57,0.07950617283950619,2+1
1,0,0.06555555555555556,"(1, 3, 3)",57,0.07950617283950619,2+1
2,1,0.06555555555555556,"(1, 3, 3)",57,0.07950617283950619,2+1
2,2,0.08444444444444445,"(1, 3, 3)",57,0.07950617283950619,2+1
2,0,0.06555555555555556,"(1, 3, 3)",57,0.07950617283950619,2+1
0,0,0.07407407407407407,"(1, 3, 4)",58,0.08065843621399177,1+1+1
0,2,0.07962962962962962,"(1, 3, 4)",58,0.08065843621399177,1+1+1
0,1,0.07962962962962963,"(1, 3, 4)",58,0.08065843621399177,1+1+1
1,1,0.1037037037037037,"(1, 3, 4)",58,0.08065843621399177,1+1+1
1,2,0.07222222222222223,"(1, 3, 4)",58,0.08065843621399177,1+1+1
1,0,0.0962962962962963,"(1, 3, 4)",58,0.08065843621399177,1+1+1
2,2,0.05555555555555556,"(1, 3, 4)",58,0.08065843621399177,1+1+1
2,0,0.08518518518518518,"(1, 3, 4)",58,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(1, 3, 4)",58,0.08065843621399177,1+1+1
0,0,0.1037037037037037,"(1, 3, 5)",59,0.08065843621399177,1+1+1
0,2,0.07222222222222223,"(1, 3, 5)",59,0.08065843621399177,1+1+1
0,1,0.09629629629629631,"(1, 3, 5)",59,0.08065843621399177,1+1+1
1,1,0.07407407407407407,"(1, 3, 5)",59,0.08065843621399177,1+1+1
1,2,0.07962962962962962,"(1, 3, 5)",59,0.08065843621399177,1+1+1
1,0,0.07962962962962962,"(1, 3, 5)",59,0.08065843621399177,1+1+1
2,2,0.05555555555555556,"(1, 3, 5)",59,0.08065843621399177,1+1+1
2,1,0.08518518518518518,"(1, 3, 5)",59,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(1, 3, 5)",59,0.08065843621399177,1+1+1
0,0,0.06481481481481481,"(1, 4, 0)",60,0.09218106995884773,1+1+1
0,2,0.11111111111111109,"(1, 4, 0)",60,0.09218106995884773,1+1+1
0,1,0.06481481481481483,"(1, 4, 0)",60,0.09218106995884773,1+1+1
1,2,0.10925925925925925,"(1, 4, 0)",60,0.09218106995884773,1+1+1
1,0,0.10370370370370371,"(1, 4, 0)",60,0.09218106995884773,1+1+1
1,1,0.08148148148148147,"(1, 4, 0)",60,0.09218106995884773,1+1+1
2,0,0.08148148148148149,"(1, 4, 0)",60,0.09218106995884773,1+1+1
2,1,0.10370370370370371,"(1, 4, 0)",60,0.09218106995884773,1+1+1
2,2,0.10925925925925925,"(1, 4, 0)",60,0.09218106995884773,1+1+1
0,0,0.07116402116402117,"(1, 4, 1)",61,0.10699588477366255,2+1
0,2,0.14338624338624337,"(1, 4, 1)",61,0.10699588477366255,2+1
0,1,0.08597883597883597,"(1, 4, 1)",61,0.10699588477366255,2+1
1,2,0.091005291005291,"(1, 4, 1)",61,0.10699588477366255,2+1
1,0,0.15396825396825398,"(1, 4, 1)",61,0.10699588477366255,2+1
1,1,0.11693121693121696,"(1, 4, 1)",61,0.10699588477366255,2+1
2,0,0.07116402116402117,"(1, 4, 1)",61,0.10699588477366255,2+1
2,2,0.1433862433862434,"(1, 4, 1)",61,0.10699588477366255,2+1
2,1,0.08597883597883597,"(1, 4, 1)",61,0.10699588477366255,2+1
0,0,0.05555555555555556,"(1, 4, 2)",62,0.08065843621399177,1+1+1
0,2,0.0851851851851852,"(1, 4, 2)",62,0.08065843621399177,1+1+1
0,1,0.07962962962962962,"(1, 4, 2)",62,0.08065843621399177,1+1+1
1,2,0.07407407407407407,"(1, 4, 2)",62,0.08065843621399177,1+1+1
1,0,0.07962962962962962,"(1, 4, 2)",62,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(1, 4, 2)",62,0.08065843621399177,1+1+1
2,1,0.1037037037037037,"(1, 4, 2)",62,0.08065843621399177,1+1+1
2,0,0.07222222222222223,"(1, 4, 2)",62,0.08065843621399177,1+1+1
2,2,0.0962962962962963,"(1, 4, 2)",62,0.08065843621399177,1+1+1
0,0,0.07407407407407407,"(1, 4, 3)",63,0.08065843621399177,1+1+1
0,2,0.07962962962962962,"(1, 4, 3)",63,0.08065843621399177,1+1+1
0,1,0.07962962962962963,"(1, 4, 3)",63,0.08065843621399177,1+1+1
1,2,0.05555555555555556,"(1, 4, 3)",63,0.08065843621399177,1+1+1
1,0,0.0851851851851852,"(1, 4, 3)",63,0.08065843621399177,1+1+1
1,1,0.07962962962962962,"(1, 4, 3)",63,0.08065843621399177,1+1+1
2,1,0.1037037037037037,"(1, 4, 3)",63,0.08065843621399177,1+1+1
2,2,0.07222222222222223,"(1, 4, 3)",63,0.08065843621399177,1+1+1
2,0,0.0962962962962963,"(1, 4, 3)",63,0.08065843621399177,1+1+1
0,0,0.091005291005291,"(1, 4, 4)",64,0.10699588477366255,2+1
0,2,0.15396825396825398,"(1, 4, 4)",64,0.10699588477366255,2+1
0,1,0.11693121693121694,"(1, 4, 4)",64,0.10699588477366255,2+1
1,2,0.07116402116402117,"(1, 4, 4)",64,0.10699588477366255,2+1
1,0,0.14338624338624337,"(1, 4, 4)",64,0.10699588477366255,2+1
1,1,0.08597883597883597,"(1, 4, 4)",64,0.10699588477366255,2+1
2,2,0.07116402116402117,"(1, 4, 4)",64,0.10699588477366255,2+1
2,0,0.1433862433862434,"(1, 4, 4)",64,0.10699588477366255,2+1
2,1,0.08597883597883597,"(1, 4, 4)",64,0.10699588477366255,2+1
0,0,0.10925925925925925,"(1, 4, 5)",65,0.09218106995884774,1+1+1
0,2,0.10370370370370371,"(1, 4, 5)",65,0.09218106995884774,1+1+1
0,1,0.08148148148148149,"(1, 4, 5)",65,0.09218106995884774,1+1+1
1,2,0.06481481481481481,"(1, 4, 5)",65,0.09218106995884774,1+1+1
1,0,0.11111111111111112,"(1, 4, 5)",65,0.09218106995884774,1+1+1
1,1,0.0648148148148148,"(1, 4, 5)",65,0.09218106995884774,1+1+1
2,2,0.08148148148148149,"(1, 4, 5)",65,0.09218106995884774,1+1+1
2,1,0.10370370370370371,"(1, 4, 5)",65,0.09218106995884774,1+1+1
2,0,0.10925925925925926,"(1, 4, 5)",65,0.09218106995884774,1+1+1
0,0,0.07962962962962962,"(1, 5, 0)",66,0.08065843621399177,1+1+1
0,2,0.08518518518518518,"(1, 5, 0)",66,0.08065843621399177,1+1+1
0,1,0.05555555555555556,"(1, 5, 0)",66,0.08065843621399177,1+1+1
1,2,0.0962962962962963,"(1, 5, 0)",66,0.08065843621399177,1+1+1
1,1,0.07222222222222223,"(1, 5, 0)",66,0.08065843621399177,1+1+1
1,0,0.1037037037037037,"(1, 5, 0)",66,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(1, 5, 0)",66,0.08065843621399177,1+1+1
2,1,0.07962962962962962,"(1, 5, 0)",66,0.08065843621399177,1+1+1
2,2,0.07407407407407407,"(1, 5, 0)",66,0.08065843621399177,1+1+1
0,0,0.07851851851851852,"(1, 5, 1)",67,0.09283950617283951,2+1
0,2,0.10370370370370371,"(1, 5, 1)",67,0.09283950617283951,2+1
0,1,0.0651851851851852,"(1, 5, 1)",67,0.09283950617283951,2+1
1,2,0.0962962962962963,"(1, 5, 1)",67,0.09283950617283951,2+1
1,1,0.10370370370370371,"(1, 5, 1)",67,0.09283950617283951,2+1
1,0,0.14074074074074075,"(1, 5, 1)",67,0.09283950617283951,2+1
2,0,0.07851851851851852,"(1, 5, 1)",67,0.09283950617283951,2+1
2,2,0.1037037037037037,"(1, 5, 1)",67,0.09283950617283951,2+1
2,1,0.06518518518518518,"(1, 5, 1)",67,0.09283950617283951,2+1
0,0,0.08518518518518518,"(1, 5, 2)",68,0.07901234567901234,1+1+1
0,2,0.06666666666666667,"(1, 5, 2)",68,0.07901234567901234,1+1+1
0,1,0.0851851851851852,"(1, 5, 2)",68,0.07901234567901234,1+1+1
1,2,0.08518518518518518,"(1, 5, 2)",68,0.07901234567901234,1+1+1
1,1,0.06666666666666667,"(1, 5, 2)",68,0.07901234567901234,1+1+1
1,0,0.0851851851851852,"(1, 5, 2)",68,0.07901234567901234,1+1+1
2,1,0.08518518518518518,"(1, 5, 2)",68,0.07901234567901234,1+1+1
2,0,0.06666666666666667,"(1, 5, 2)",68,0.07901234567901234,1+1+1
2,2,0.08518518518518518,"(1, 5, 2)",68,0.07901234567901234,1+1+1
0,0,0.1037037037037037,"(1, 5, 3)",69,0.08065843621399177,1+1+1
0,2,0.07222222222222223,"(1, 5, 3)",69,0.08065843621399177,1+1+1
0,1,0.09629629629629631,"(1, 5, 3)",69,0.08065843621399177,1+1+1
1,2,0.05555555555555556,"(1, 5, 3)",69,0.08065843621399177,1+1+1
1,1,0.0851851851851852,"(1, 5, 3)",69,0.08065843621399177,1+1+1
1,0,0.07962962962962962,"(1, 5, 3)",69,0.08065843621399177,1+1+1
2,1,0.07407407407407407,"(1, 5, 3)",69,0.08065843621399177,1+1+1
2,2,0.07962962962962962,"(1, 5, 3)",69,0.08065843621399177,1+1+1
2,0,0.07962962962962962,"(1, 5, 3)",69,0.08065843621399177,1+1+1
0,0,0.10925925925925926,"(1, 5, 4)",70,0.09218106995884773,1+1+1
0,2,0.10370370370370371,"(1, 5, 4)",70,0.09218106995884773,1+1+1
0,1,0.08148148148148147,"(1, 5, 4)",70,0.09218106995884773,1+1+1
1,2,0.08148148148148149,"(1, 5, 4)",70,0.09218106995884773,1+1+1
1,1,0.1037037037037037,"(1, 5, 4)",70,0.09218106995884773,1+1+1
1,0,0.10925925925925925,"(1, 5, 4)",70,0.09218106995884773,1+1+1
2,2,0.06481481481481481,"(1, 5, 4)",70,0.09218106995884773,1+1+1
2,0,0.11111111111111109,"(1, 5, 4)",70,0.09218106995884773,1+1+1
2,1,0.0648148148148148,"(1, 5, 4)",70,0.09218106995884773,1+1+1
0,0,0.14074074074074075,"(1, 5, 5)",71,0.0928395061728395,2+1
0,2,0.10370370370370367,"(1, 5, 5)",71,0.0928395061728395,2+1
0,1,0.0962962962962963,"(1, 5, 5)",71,0.0928395061728395,2+1
1,2,0.0651851851851852,"(1, 5, 5)",71,0.0928395061728395,2+1
1,1,0.10370370370370371,"(1, 5, 5)",71,0.0928395061728395,2+1
1,0,0.07851851851851852,"(1, 5, 5)",71,0.0928395061728395,2+1
2,2,0.06518518518518518,"(1, 5, 5)",71,0.0928395061728395,2+1
2,1,0.1037037037037037,"(1, 5, 5)",71,0.0928395061728395,2+1
2,0,0.07851851851851852,"(1, 5, 5)",71,0.0928395061728395,2+1
0,1,0.091005291005291,"(2, 0, 0)",72,0.10699588477366255,2+1
0,0,0.15396825396825398,"(2, 0, 0)",72,0.10699588477366255,2+1
0,2,0.11693121693121694,"(2, 0, 0)",72,0.10699588477366255,2+1
1,0,0.07116402116402117,"(2, 0, 0)",72,0.10699588477366255,2+1
1,1,0.14338624338624337,"(2, 0, 0)",72,0.10699588477366255,2+1
1,2,0.08597883597883597,"(2, 0, 0)",72,0.10699588477366255,2+1
2,0,0.07116402116402117,"(2, 0, 0)",72,0.10699588477366255,2+1
2,1,0.1433862433862434,"(2, 0, 0)",72,0.10699588477366255,2+1
2,2,0.08597883597883597,"(2, 0, 0)",72,0.10699588477366255,2+1
0,1,0.10925925925925925,"(2, 0, 1)",73,0.09218106995884774,1+1+1
0,0,0.10370370370370371,"(2, 0, 1)",73,0.09218106995884774,1+1+1
0,2,0.08148148148148149,"(2, 0, 1)",73,0.09218106995884774,1+1+1
1,0,0.06481481481481481,"(2, 0, 1)",73,0.09218106995884774,1+1+1
1,1,0.11111111111111112,"(2, 0, 1)",73,0.09218106995884774,1+1+1
1,2,0.0648148148148148,"(2, 0, 1)",73,0.09218106995884774,1+1+1
2,0,0.08148148148148149,"(2, 0, 1)",73,0.09218106995884774,1+1+1
2,2,0.10370370370370371,"(2, 0, 1)",73,0.09218106995884774,1+1+1
2,1,0.10925925925925926,"(2, 0, 1)",73,0.09218106995884774,1+1+1
0,1,0.07116402116402117,"(2, 0, 2)",74,0.10699588477366255,2+1
0,0,0.14338624338624337,"(2, 0, 2)",74,0.10699588477366255,2+1
0,2,0.08597883597883597,"(2, 0, 2)",74,0.10699588477366255,2+1
1,0,0.091005291005291,"(2, 0, 2)",74,0.10699588477366255,2+1
1,1,0.15396825396825398,"(2, 0, 2)",74,0.10699588477366255,2+1
1,2,0.11693121693121696,"(2, 0, 2)",74,0.10699588477366255,2+1
2,1,0.07116402116402117,"(2, 0, 2)",74,0.10699588477366255,2+1
2,0,0.1433862433862434,"(2, 0, 2)",74,0.10699588477366255,2+1
2,2,0.08597883597883597,"(2, 0, 2)",74,0.10699588477366255,2+1
0,1,0.06481481481481481,"(2, 0, 3)",75,0.09218106995884773,1+1+1
0,0,0.11111111111111109,"(2, 0, 3)",75,0.09218106995884773,1+1+1
0,2,0.06481481481481483,"(2, 0, 3)",75,0.09218106995884773,1+1+1
1,0,0.10925925925925925,"(2, 0, 3)",75,0.09218106995884773,1+1+1
1,1,0.10370370370370371,"(2, 0, 3)",75,0.09218106995884773,1+1+1
1,2,0.08148148148148147,"(2, 0, 3)",75,0.09218106995884773,1+1+1
2,1,0.08148148148148149,"(2, 0, 3)",75,0.09218106995884773,1+1+1
2,2,0.10370370370370371,"(2, 0, 3)",75,0.09218106995884773,1+1+1
2,0,0.10925925925925925,"(2, 0, 3)",75,0.09218106995884773,1+1+1
0,1,0.07407407407407407,"(2, 0, 4)",76,0.08065843621399177,1+1+1
0,0,0.07962962962962962,"(2, 0, 4)",76,0.08065843621399177,1+1+1
0,2,0.07962962962962963,"(2, 0, 4)",76,0.08065843621399177,1+1+1
1,0,0.05555555555555556,"(2, 0, 4)",76,0.08065843621399177,1+1+1
1,1,0.0851851851851852,"(2, 0, 4)",76,0.08065843621399177,1+1+1
1,2,0.07962962962962962,"(2, 0, 4)",76,0.08065843621399177,1+1+1
2,2,0.1037037037037037,"(2, 0, 4)",76,0.08065843621399177,1+1+1
2,0,0.07222222222222223,"(2, 0, 4)",76,0.08065843621399177,1+1+1
2,1,0.0962962962962963,"(2, 0, 4)",76,0.08065843621399177,1+1+1
