exact_class_id,n_permutations,n_distinct_perm_tuples,makespan_mean,makespan_median,makespan_min,makespan_max,failures_mean,failures_median,failures_max,nSolutions_mean,nSolutions_median,solveTime_mean,time_mean,propagations_mean,opt_rate,betweenness_mean,betweenness_std,betweenness_range,row_dispersion,col_dispersion,diag_proxy,anti_diag_proxy,matrix_json,b_00,b_01,b_02,b_10,b_11,b_12,b_20,b_21,b_22,n_instances,signed_diff_m0,signed_diff_m1,signed_diff_m2,abs_diff_m0,abs_diff_m1,abs_diff_m2,mean_perm_matrix_json,std_perm_matrix_json,distinct_col_sums,distinct_col_sums_group
6,12,12,12.0,12.0,12,12,0.0,0.0,0,2.5833333333333335,3.0,16.312250000000002,114.83333333333333,179.5,1.0,0.079012345679,0.008729713347737637,0.018518518518,2.2662332591841973e-17,2.2662332591841973e-17,0.200000000001,0.23703703703700002,"[[0.066666666667, 0.085185185185, 0.085185185185], [0.085185185185, 0.066666666667, 0.085185185185], [0.085185185185, 0.085185185185, 0.066666666667]]",0.066666666667,0.085185185185,0.085185185185,0.085185185185,0.066666666667,0.085185185185,0.085185185185,0.085185185185,0.066666666667,12,0.0,0.0,0.0,0.0,0.0,0.0,"[[1.0, 1.0, 1.0], [1.0, 1.0, 1.0], [1.0, 1.0, 1.0]]","[[0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726]]","[[3, 3, 3], [3, 3, 3], [3, 3, 3], [3, 3, 3], [3, 3, 3], [3, 3, 3], [3, 3, 3], [3, 3, 3], [3, 3, 3], [3, 3, 3], [3, 3, 3], [3, 3, 3]]","[36, 36, 36]"
2,36,36,13.0,13.0,13,13,0.0,0.0,0,2.138888888888889,2.0,14.449,114.25,177.88888888888889,1.0,0.092839506173,0.022608440774919792,0.07555555555599999,0.0439977552736725,0.031519947451687014,0.24,0.285925925927,"[[0.065185185185, 0.078518518519, 0.103703703704], [0.065185185185, 0.078518518519, 0.103703703704], [0.103703703704, 0.140740740741, 0.096296296296]]",0.065185185185,0.078518518519,0.103703703704,0.065185185185,0.078518518519,0.103703703704,0.103703703704,0.140740740741,0.096296296296,36,-1.1047619047619048,0.3238095238095238,0.780952380952381,1.6,1.6,1.6,"[[1.0, 1.0, 1.0], [1.0, 1.0, 1.0], [1.0, 1.0, 1.0]]","[[0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726]]","[[2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2], [2, 2, 2]]","[72, 72, 72]"
4,36,36,13.333333333333334,13.0,13,14,0.5555555555555556,0.0,3,2.638888888888889,3.0,16.84722222222222,129.52777777777777,190.30555555555554,1.0,0.09218106995877778,0.018055482278560228,0.046296296296,0.025316168708816263,0.03753776739602608,0.277777777778,0.31851851851900004,"[[0.064814814815, 0.064814814815, 0.111111111111], [0.081481481481, 0.103703703704, 0.109259259259], [0.103703703704, 0.081481481481, 0.109259259259]]",0.064814814815,0.064814814815,0.111111111111,0.081481481481,0.103703703704,0.109259259259,0.103703703704,0.081481481481,0.109259259259,36,-1.2253968253968255,0.0,1.2253968253968255,1.6,0.0,1.6,"[[1.0, 1.0, 1.0], [1.0, 1.0, 1.0], [1.0, 1.0, 1.0]]","[[0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726]]","[[2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2], [2, 3, 2]]","[72, 108, 72]"
5,72,72,13.333333333333334,13.0,13,14,0.7083333333333334,1.0,5,2.6805555555555554,3.0,16.123,111.79166666666667,227.20833333333334,1.0,0.08065843621411112,0.01309780285000091,0.048148148148,0.022032800366981572,0.024629552275544857,0.23333333333400003,0.268518518519,"[[0.055555555556, 0.07962962963, 0.085185185185], [0.072222222222, 0.103703703704, 0.096296296296], [0.07962962963, 0.07962962963, 0.074074074074]]",0.055555555556,0.07962962963,0.085185185185,0.072222222222,0.103703703704,0.096296296296,0.07962962963,0.07962962963,0.074074074074,72,-0.4788732394366197,0.26917057902973396,0.20970266040688576,1.0704225352112675,1.5774647887323943,1.0704225352112675,"[[1.0, 1.0, 1.0], [1.0, 1.0, 1.0], [1.0, 1.0, 1.0]]","[[0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726]]","[[2, 2, 3], [2, 2, 3], [3, 2, 2], [3, 2, 2], [2, 2, 3], [3, 2, 2], [3, 2, 2], [2, 2, 3], [2, 2, 3], [3, 2, 2], [3, 2, 2], [2, 2, 3], [2, 2, 3], [2, 2, 3], [2, 2, 3], [3, 2, 2], [2, 2, 3], [2, 2, 3], [3, 2, 2], [3, 2, 2], [3, 2, 2], [3, 2, 2], [2, 2, 3], [3, 2, 2], [3, 2, 2], [3, 2, 2], [2, 2, 3], [3, 2, 2], [2, 2, 3], [2, 2, 3], [3, 2, 2], [3, 2, 2], [2, 2, 3], [2, 2, 3], [3, 2, 2], [2, 2, 3], [2, 2, 3], [3, 2, 2], [2, 2, 3], [2, 2, 3], [3, 2, 2], [3, 2, 2], [2, 2, 3], [2, 2, 3], [3, 2, 2], [2, 2, 3], [3, 2, 2], [3, 2, 2], [3, 2, 2], [2, 2, 3], [3, 2, 2], [3, 2, 2], [3, 2, 2], [3, 2, 2], [2, 2, 3], [2, 2, 3], [3, 2, 2], [2, 2, 3], [2, 2, 3], [2, 2, 3], [2, 2, 3], [3, 2, 2], [3, 2, 2], [2, 2, 3], [2, 2, 3], [3, 2, 2], [3, 2, 2], [2, 2, 3], [3, 2, 2], [3, 2, 2], [2, 2, 3], [2, 2, 3]]","[180, 144, 180]"
0,6,6,14.0,14.0,14,14,0.0,0.0,0,1.0,1.0,16.426833333333335,208.33333333333334,115.5,1.0,0.11851851851866667,0.04190262407036631,0.088888888889,0.0,0.12570787221109891,0.355555555556,0.355555555556,"[[0.088888888889, 0.088888888889, 0.177777777778], [0.088888888889, 0.088888888889, 0.177777777778], [0.088888888889, 0.088888888889, 0.177777777778]]",0.088888888889,0.088888888889,0.177777777778,0.088888888889,0.088888888889,0.177777777778,0.088888888889,0.088888888889,0.177777777778,6,-3.2,0.8,2.4,3.2,3.2,3.2,"[[1.0, 1.0, 1.0], [1.0, 1.0, 1.0], [1.0, 1.0, 1.0]]","[[0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726]]","[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]","[6, 6, 6]"
1,36,36,14.0,14.0,14,14,1.2222222222222223,1.0,3,2.2222222222222223,2.0,16.81586111111111,116.02777777777777,231.88888888888889,1.0,0.10699588477355554,0.031020794748230444,0.08280423280400001,0.028932764238714506,0.04027038624731996,0.24814814814800001,0.383333333333,"[[0.071164021164, 0.085978835979, 0.143386243386], [0.071164021164, 0.085978835979, 0.143386243386], [0.153968253968, 0.116931216931, 0.091005291005]]",0.071164021164,0.085978835979,0.143386243386,0.071164021164,0.085978835979,0.143386243386,0.153968253968,0.116931216931,0.091005291005,36,-2.146031746031746,0.273015873015873,1.873015873015873,2.342857142857143,1.6,2.342857142857143,"[[1.0, 1.0, 1.0], [1.0, 1.0, 1.0], [1.0, 1.0, 1.0]]","[[0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726]]","[[1, 2, 2], [2, 2, 1], [1, 2, 2], [1, 2, 2], [2, 2, 1], [2, 2, 1], [1, 2, 2], [1, 2, 2], [1, 2, 2], [2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1], [1, 2, 2], [1, 2, 2], [1, 2, 2], [1, 2, 2], [1, 2, 2], [1, 2, 2], [2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1], [1, 2, 2], [1, 2, 2], [1, 2, 2], [2, 2, 1], [2, 2, 1], [1, 2, 2], [1, 2, 2], [2, 2, 1], [1, 2, 2]]","[54, 72, 54]"
3,18,18,14.0,14.0,14,14,0.7777777777777778,1.0,1,2.1666666666666665,2.0,16.270722222222222,115.27777777777777,182.72222222222223,1.0,0.07950617283966666,0.017380681698966605,0.043333333333000004,0.03247453365454568,0.0020951312042489954,0.197777777779,0.25888888888899997,"[[0.065555555556, 0.065555555556, 0.084444444444], [0.065555555556, 0.065555555556, 0.084444444444], [0.108888888889, 0.108888888889, 0.066666666667]]",0.065555555556,0.065555555556,0.084444444444,0.065555555556,0.065555555556,0.084444444444,0.108888888889,0.108888888889,0.066666666667,18,-0.7320261437908496,0.7058823529411765,0.026143790849673203,1.6470588235294117,2.823529411764706,1.6470588235294117,"[[1.0, 1.0, 1.0], [1.0, 1.0, 1.0], [1.0, 1.0, 1.0]]","[[0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726], [0.816496580927726, 0.816496580927726, 0.816496580927726]]","[[2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2], [2, 1, 2]]","[36, 18, 36]"
